,budget,cast,keywords,production_method,franchise,creative_type,genre,production_companies
Under the Skin(2014),13300000.0,16.27568873655807,17.983225556123283,18.275310324703984,18.1041296577019,18.873247430393473,18.139730905563592,17.153776390273144
No Good Deed(2014),13200000.0,18.29295455458749,18.376389133882718,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,18.246921887494302
Good Morning Vietnam(1987),13000000.0,18.499590486693016,18.504103554023345,18.275310324703984,18.1041296577019,18.16216731290656,17.90034899737404,15.7295503586238
Black Swan(2010),13000000.0,18.82200607404975,18.627193885332435,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,18.83368112695623
Save the Last Dance(2001),13000000.0,17.838803406860563,18.191594157173974,18.275310324703984,18.526222125889262,18.01463592913939,17.687104458583065,15.7295503586238
Justin Bieber: Never Say Never(2011),13000000.0,18.437802244244754,19.037787321759943,18.275310324703984,18.1041296577019,16.594051807777994,17.41983105542349,18.195230667465868
Miracles from Heaven(2016),13000000.0,18.295393849525354,17.770412190285114,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,18.430911287012602
The Godfather: Part II(1974),13000000.0,18.33956550614936,17.815035505679685,18.49769525485193,18.65618763607083,18.16216731290656,17.93926617777437,15.7295503586238
The Shallows(2016),13000000.0,18.775302149763036,18.47169469030613,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,18.517974380183002
RoboCop(1987),13000000.0,18.102848363405883,18.83584194839141,18.275310324703984,17.234343469450675,18.873247430393473,18.97985589795907,15.7295503586238
A Nightmare on Elm Street 4: The Dream Master(1988),13000000.0,18.02013238617707,17.5518320376941,18.275310324703984,17.533864413958433,18.77027429612816,17.834108927330956,15.7295503586238
About Last Night(2014),13000000.0,17.9832783692114,18.423231819790935,18.275310324703984,18.1041296577019,18.01463592913939,18.157693837343455,18.567885980017863
"Dude, Where's My Car?(2000)",13000000.0,18.048981043618628,18.93035753925493,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Young Guns(1988),13000000.0,18.057853168444225,17.808199658742765,18.275310324703984,17.52076978943836,18.16216731290656,17.75837214108549,15.7295503586238
St. Vincent(2014),13000000.0,18.255787757146745,18.190549781723327,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,19.362759240096352
Earth to Echo(2014),13000000.0,18.068690742282666,18.61957115373736,19.141718895390603,18.1041296577019,19.19151692521183,19.26045758445077,17.097902608620302
Loaded Weapon 1(1993),13000000.0,17.857663570060037,18.816213543540478,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,17.09374953661548
The Big Hit(1998),13000000.0,18.042361324746683,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,18.627187848964827
Child's Play 2(1990),13000000.0,17.9893279944595,19.109335842315,18.275310324703984,17.43999221664807,18.77027429612816,17.834108927330956,15.7295503586238
21 and Over(2013),13000000.0,18.34049465130098,18.283832780126087,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,18.363131557882422
The Mist(2007),13000000.0,18.443254122260317,18.56973371734967,18.275310324703984,18.1041296577019,18.873247430393473,17.834108927330956,15.7295503586238
Ex Machina(2015),13000000.0,17.88265649431816,18.79218701186375,18.275310324703984,18.1041296577019,18.873247430393473,18.139730905563592,17.47435990918985
Being John Malkovich(1999),13000000.0,18.65341556912921,18.497881399821214,18.275310324703984,18.1041296577019,18.77027429612816,17.243450079381812,15.7295503586238
Two Can Play That Game(2001),13000000.0,17.2078022112808,18.582251002880092,18.275310324703984,18.1041296577019,18.01463592913939,18.157693837343455,15.7295503586238
Eye in the Sky(2016),13000000.0,17.91062146383111,19.274347908160657,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,17.417662267027282
Admission(2013),13000000.0,17.66416247212436,18.695946427752013,18.275310324703984,18.1041296577019,18.01463592913939,18.157693837343455,17.825228793426792
The Perks of Being a Wallflower(2012),13000000.0,18.825506860503843,18.5106898403683,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,18.264791488179426
54(1998),13000000.0,17.68052041937137,17.808199658742765,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,15.7295503586238
Room(2015),13000000.0,17.688322402986216,18.6272434152623,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,17.276490372254116
Letters from Iwo Jima(2006),13000000.0,18.64869620075679,18.497554323960752,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,19.20281882918107
The Astronaut Farmer(2007),13000000.0,16.130909542678925,18.97569736694729,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Dirty Work(1998),13000000.0,17.46482430232372,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Serial Mom(1994),13000000.0,17.7083340833925,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
Dick(1999),13000000.0,17.398076281603604,17.808199658742765,18.275310324703984,18.1041296577019,18.16216731290656,17.90034899737404,18.583390985467013
Light It Up(1999),13000000.0,19.198941316551622,18.80483195101372,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Bubble Boy(2001),13000000.0,18.045110721934552,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,15.7295503586238
"Paris, je t'aime(2007)",13000000.0,18.056784962918297,17.557513967675963,18.275310324703984,15.364056934554469,18.01463592913939,17.687104458583065,15.364056934554469
Resurrecting the Champ(2007),13000000.0,16.13812092323101,18.174957771767314,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,17.1660519749641
Chloe(2010),13000000.0,15.390721121084248,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,15.7295503586238
Faithful(1996),13000000.0,18.7940562700991,17.815035505679685,18.275310324703984,18.1041296577019,18.01463592913939,17.243450079381812,18.307009935508095
"I Love You, Phillip Morris(2010)",13000000.0,18.151381009898405,18.690480200493507,18.275310324703984,18.1041296577019,18.01463592913939,17.90034899737404,18.65894130677702
The Vatican Tapes(2015),13000000.0,17.60584988110676,18.70423615562457,18.275310324703984,18.1041296577019,18.01463592913939,17.834108927330956,18.260513910100265
Find Me Guilty(2006),13000000.0,16.99614202579704,18.025099741755675,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,14.784299238338763
Attack the Block(2011),13000000.0,17.63816923711935,18.5706359514942,18.275310324703984,18.1041296577019,18.77027429612816,18.97985589795907,18.017637782686833
Brothers(2015),13000000.0,17.063042858569634,18.71134257731437,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,17.92226607730127
The Claim(2000),13000000.0,15.420203706296869,17.808199658742765,18.275310324703984,18.1041296577019,18.16216731290656,17.75837214108549,15.7295503586238
In The Land of Blood and Honey(2011),13000000.0,19.311409488070076,17.944908880583867,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,15.7295503586238
Womb(2012),13000000.0,4.919454362830705,18.569145892121362,18.275310324703984,18.1041296577019,18.873247430393473,17.687104458583065,10.609406416896269
The Call(2013),12800000.0,18.271177931719585,18.556442980431246,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,17.958730703940933
Operation Chromite(2016),12700000.0,17.61602353372825,18.66505504044373,18.275310324703984,18.1041296577019,18.16216731290656,18.97985589795907,17.61602353372825
The Drop(2014),12600000.0,18.105703017015035,18.578943548089647,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,19.312600717531968
Machete(2010),12500000.0,17.734183635086136,18.199351043787907,18.275310324703984,17.24246821435073,18.01463592913939,18.97985589795907,17.9889238044224
Antwone Fisher(2002),12500000.0,18.288679548034615,18.2124378505059,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,17.294347850294177
La Guerre du feu(1982),12500000.0,18.146094721848364,17.808199658742765,18.275310324703984,18.1041296577019,18.16216731290656,19.26045758445077,15.7295503586238
The Emperor's Club(2002),12500000.0,18.693935035525627,18.852799845856964,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,15.7295503586238
True Romance(1993),12500000.0,18.32578174218516,17.954033332484755,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,15.7295503586238
Sorority Row(2009),12500000.0,17.594617337664282,18.146688527976206,18.275310324703984,18.1041296577019,18.01463592913939,17.834108927330956,15.7295503586238
Glengarry Glen Ross(1992),12500000.0,19.02018761367518,17.808199658742765,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,15.7295503586238
Cat People(1982),12500000.0,15.572787991677414,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,17.687104458583065,15.7295503586238
Conviction(2010),12500000.0,17.794335652287103,18.38154589944046,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,16.262812007666053
Casino Jack(2010),12500000.0,15.375217053296714,18.418248663944247,18.275310324703984,18.1041296577019,18.16216731290656,18.139730905563592,15.19195872014669
Oscar and Lucinda(1997),12500000.0,19.076387900974385,17.808199658742765,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,15.7295503586238
The Funeral(1996),12500000.0,14.065773999808933,17.815035505679685,18.275310324703984,18.1041296577019,18.16216731290656,17.687104458583065,15.7295503586238
The Perfect Game(2010),12500000.0,15.089187860510783,18.21568106562458,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,15.7295503586238
The Paperboy(2012),12500000.0,17.653607844292775,18.32885403982278,18.275310324703984,18.1041296577019,18.16216731290656,18.139730905563592,16.57911991491089
Ernest et Celestine(2013),12500000.0,15.958401082137458,18.431185371060984,18.655229440258736,18.1041296577019,19.19151692521183,19.26045758445077,15.7295503586238
A Little Bit of Heaven(2012),12500000.0,17.98556728060021,17.701620996954883,18.275310324703984,18.1041296577019,18.01463592913939,18.157693837343455,18.24696464475963
The Land Before Time(1988),12300000.0,18.60961660906047,17.808199658742765,18.655229440258736,18.12658843766076,18.16216731290656,19.26045758445077,19.579745750276548
Jaws(1975),12000000.0,19.709172472766365,19.181117999153024,18.275310324703984,19.228493150151003,18.01463592913939,17.834108927330956,19.38776320808724
The Exorcist(1973),12000000.0,19.331064404659877,18.621771220466997,18.275310324703984,18.8404594342738,18.77027429612816,17.834108927330956,15.7295503586238
The Fault in Our Stars(2014),12000000.0,18.96066269622998,18.61373877773007,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,19.515056821986562
American Pie(1999),12000000.0,19.014411914624407,18.101060316356744,18.275310324703984,19.1894867157629,18.01463592913939,17.90034899737404,15.7295503586238
Think Like a Man(2012),12000000.0,18.326397886164052,18.454384480414564,18.275310324703984,18.28525203746364,18.01463592913939,18.157693837343455,18.33726778555255
Heaven is for Real(2014),12000000.0,18.586320454697365,17.991821457993037,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,18.81018580753208
The Golden Child(1986),12000000.0,18.674845556790334,17.808199658742765,18.275310324703984,18.1041296577019,18.77027429612816,18.97985589795907,15.7295503586238
Star Trek II: The Wrath of Khan(1982),12000000.0,19.251726263346026,18.934715327559065,18.275310324703984,18.968878565330364,18.873247430393473,19.26045758445077,15.7295503586238
Barbershop(2002),12000000.0,18.17875198700061,17.90486159065282,18.275310324703984,17.968884938278293,18.01463592913939,17.90034899737404,15.7295503586238
WarGames(1983),12000000.0,18.030111029774876,19.095488338484103,18.275310324703984,18.1041296577019,18.873247430393473,18.139730905563592,15.7295503586238
Ace Ventura: Pet Detective(1994),12000000.0,18.726756110939554,17.808199658742765,18.275310324703984,18.840697862754258,18.01463592913939,17.90034899737404,18.508161609499147
Act of Valor(2012),12000000.0,18.503863802728116,18.957004844797265,18.275310324703984,18.1041296577019,18.01463592913939,18.97985589795907,18.69638658716466
Witness(1985),12000000.0,18.85550856438794,18.421855746375485,18.275310324703984,18.1041296577019,18.01463592913939,18.139730905563592,15.7295503586238
Step Up(2006),12000000.0,18.719831058761578,18.232513343877947,18.275310324703984,18.786369174996082,18.01463592913939,17.687104458583065,18.919639878116406
Chronicle(2012),12000000.0,18.47913235905609,18.631557687643387,18.275310324703984,18.1041296577019,18.873247430393473,18.139730905563592,19.11592880324759
Beavis and Butt-Head Do America(1996),12000000.0,18.16263171416701,18.841251292060278,18.655229440258736,18.1041296577019,18.01463592913939,19.26045758445077,15.7295503586238
Patton(1970),12000000.0,18.440887489261307,17.808199658742765,18.49769525485193,18.1041296577019,18.36012208329262,17.93926617777437,15.7295503586238
Project X(2012),12000000.0,18.756716000893316,18.40842411245935,18.275310324703984,18.35520300952841,18.01463592913939,17.90034899737404,19.297027204573023
"Three Billboards Outside Ebbing, Missouri(2017)",12000000.0,18.585200549936445,18.4792331128029,18.275310324703984,18.1041296577019,18.01463592913939,17.243450079381812,18.063926652673505
Lion(2016),12000000.0,18.634381043479213,18.826832590706502,18.275310324703984,18.1041296577019,17.97936544889208,17.687104458583065,18.471969331833208
Jackie Brown(1997),12000000.0,18.471775363689424,18.700557475098943,18.275310324703984,18.1041296577019,18.01463592913939,17.687104458583065,18.026694223920245
Yentl(1983),12000000.0,18.29919947639391,18.27814046240696,18.275310324703984,18.1041296577019,18.36012208329262,18.669715806276724,15.7295503586238
Harold & Kumar Escape from Guantanamo Bay(2008),12000000.0,18.091237028122073,18.662770286696677,18.275310324703984,17.267483127723317,18.01463592913939,17.90034899737404,15.7295503586238
